id,created_at,retweet_count,text
842778124479692801,2017-03-17 16:42:17,92,b'Our conservative principles have to translate into real results that improve the lives of Americans who feel like t\xe2\x80\xa6 https://t.co/yZcRrJ2AGO'
842769897360842752,2017-03-17 16:09:36,116,"b'We have a 20% GDP government, but we have inarguably the worst tax code in the industrial world. #NRISummit2017 https://t.co/XIm67l2wMI'"
842758882950709249,2017-03-17 15:25:50,86,"b""We proved in 2015 we could put a bill on the president's desk repealing #Obamacare. Now we've added a replacement.\xe2\x80\xa6 https://t.co/eF8AlOEsBZ"""
842757417020547073,2017-03-17 15:20:00,70,b'This is how things should work: you make changes to the legislation as it goes through the committees. #NRISummit17 https://t.co/jkHehszeAt'
842753711889965057,2017-03-17 15:05:17,35,"b'In a few minutes, I\xe2\x80\x99ll be talking about #RepealAndReplace at @NRO #NRISummit17. Watch: https://t.co/RrNzrxPmYU'"
842749096012234752,2017-03-17 14:46:56,308,"b'RT @CBSNews: MOMENTS AGO: Pres. Trump meets with House conservatives, says ""I\'m 100% behind"" the GOP\'s health care plan https://t.co/T5uqoA\xe2\x80\xa6'"
842740805584470017,2017-03-17 14:14:00,147,b'.@HouseGOP believes the smarter way is to open up choice and competition\xe2\x80\x94let more plans be offered\xe2\x80\x94so people can bu\xe2\x80\xa6 https://t.co/JwfQcLe1Bf'
842734836188102656,2017-03-17 13:50:16,60,"b'Our new @HouseBudgetGOP chair @RepDianeBlack is off to a strong start, leading the way to #repealANDreplace\xe2\x80\xa6 https://t.co/qsyc9Lqy9N'"
842711730522349568,2017-03-17 12:18:28,1913,b'Retweet if you agree \xe2\x86\x92 Seven years of #Obamacare is enough. https://t.co/Sv8f0dJsuC'
842519254759018497,2017-03-16 23:33:38,961,"b""Retweet to agree \xe2\x86\x92 It's time to return power from Washington back to the states and back to patients. https://t.co/qtjlRTja0X"""
842505229895680000,2017-03-16 22:37:54,92,b'This is an opportunity for us to fix a broken system that is failing and give people access to affordable coverage. https://t.co/OvijAnzxDN'
842494606273069056,2017-03-16 21:55:41,46,b'RT @WaysandMeansGOP: America needs a tax code that will leapfrog us back into the lead pack. Our #BetterWay Blueprint delivers it. https://\xe2\x80\xa6'
842490238241050625,2017-03-16 21:38:20,55,"b'RT @CNNSitRoom: House @SpeakerRyan: ""People don\'t like Obamacare. ... The law is collapsing"" https://t.co/wJSgobnXF1 https://t.co/xD7YBy4g3J'"
842484520209338368,2017-03-16 21:15:36,66,"b'RT @MeetThePress: .@SpeakerRyan: Obamacare is ""in a death spiral...young health people are not buying Obamacare. They\'re paying the fine in\xe2\x80\xa6'"
842483602315083776,2017-03-16 21:11:58,30,"b'RT @MeetThePress: .@SpeakerRyan: ""Our goal here is to lower the cost to healthcare -- to improve the access to healthcare."" #MTPDaily'"
842483253504294912,2017-03-16 21:10:34,27,"b'RT @MeetThePress: .@SpeakerRyan on healthcare: ""This process...is the closest we will ever get to repealing and replacing Obamacare."" #MTPD\xe2\x80\xa6'"
842480052432523264,2017-03-16 20:57:51,33,"b""RT @MeetThePress: Tune in now to @MSNBC for @chucktodd's interview with @SpeakerRyan #MTPDaily https://t.co/NvtW0Kpt5h"""
842472746135232515,2017-03-16 20:28:49,106,b'The American Health Care Act goes through 4 committees in the House. That is the legislative process. https://t.co/qtjlRTja0X'
842468949233131522,2017-03-16 20:13:44,30,b'RT @FoxNewsSunday: SUNDAY--@SpeakerRyan.  Only on Fox News Sunday. https://t.co/2exzBKzMI7'
842464515887357953,2017-03-16 19:56:07,50,"b""Tomorrow, I'll join @RichLowry at the @NR_Institute's #NRISummit17 to discuss the American Health Care Act and the @HouseGOP 2017 agenda."""
842461736435355648,2017-03-16 19:45:04,64,"b'RT @FoxNews: On @FoxNewsSunday, Chris Wallace has an exclusive one-on-one with @SpeakerRyan - Tune in at 2p &amp; 10p on Fox News Channel! http\xe2\x80\xa6'"
842457833304141825,2017-03-16 19:29:34,46,b'RT @MeetThePress: Tonight on #MTPDaily: @SpeakerRyan joins @chucktodd live. https://t.co/5pPqqcaPCf'
842436173742129153,2017-03-16 18:03:30,176,"b""We'll work with the admin to shrink the size of government, grow our economy, secure our borders, &amp; fund our troops. https://t.co/vYm7kDkz3O"""
842427060253536256,2017-03-16 17:27:17,87,b'An honor to host @POTUS and @EndaKennyTD at the Capitol for the annual #FriendsOfIreland luncheon. \xf0\x9f\x8d\x80https://t.co/kjorRmzpDm'
842409171718873088,2017-03-16 16:16:12,316,"b'Ireland may be a small island, but look at all she has given us. Her light floods the world. https://t.co/75Eenfeq9G'"
842405209989107714,2017-03-16 16:00:27,58,b'President Trump just arrived at the Capitol. Tune in live right now for our #FriendsOfIreland\xf0\x9f\x8d\x80 remarks. https://t.co/8op0b5S1sK'
842394880676515841,2017-03-16 15:19:25,119,b'BIG NEWS \xe2\x86\x92 Today @housebudgetGOP is the third House committee to debate and pass our #RepealANDReplace legislation. https://t.co/aInDzX79io'
842388468411981824,2017-03-16 14:53:56,85,"b'I look forward to welcoming the president and the prime minister\xe2\x80\x94or as we Irishmen call him, an Taoiseach\xe2\x80\x94to the Ca\xe2\x80\xa6 https://t.co/VbTWWeOzFz'"
842387461305192449,2017-03-16 14:49:56,38,"b'HAPPENING NOW \xe2\x86\x92 Weekly press conference to discuss the American Health Care Act, just passed by @housebudgetGOP https://t.co/QTb4uiD6y8'"
842381354776031233,2017-03-16 14:25:40,37,"b""Tune in live at 10:45am ET to my weekly press conference where I'll discuss the American Health Care Act progress \xe2\x86\x92 https://t.co/RrNzrxPmYU"""
842375720202588160,2017-03-16 14:03:16,52,b'RT @housebudgetGOP: Today @ 10AM - markup of the American Health Care Act. Streamed live here: https://t.co/wpv7RqSkft'
842372426424057856,2017-03-16 13:50:11,119,"b'We are using the tools that we have in the Senate to both #RepealANDReplace. That has been our promise for years, a\xe2\x80\xa6 https://t.co/GF1tj3m7WB'"
842348118070960130,2017-03-16 12:13:36,165,"b""I welcome @POTUS's blueprint for next year's budget, which turns the page from the last eight years. https://t.co/deKMyOn19V"""
842344045259165696,2017-03-16 11:57:25,112,"b'It\xe2\x80\x99s my honor to welcome @POTUS, @VP &amp; @EndaKennyTD to the Capitol today for the annual #FriendsOfIreland\xf0\x9f\x8d\x80 luncheon. https://t.co/kaLRMahw8s'"
842187801672142848,2017-03-16 01:36:33,307,b'.@POTUS is absolutely right. We can protect people with pre-existing conditions and have a stable transition away f\xe2\x80\xa6 https://t.co/MpoYNUGjfL'
842175542942171136,2017-03-16 00:47:50,93,b'.@HouseGOP members are delivering on a step-by-step plan to end the #Obamacare nightmare. https://t.co/b0wo3YYI3O'
842171180899553280,2017-03-16 00:30:30,42,b'RT @MeetThePress: Tomorrow on #MTPDaily: @SpeakerRyan joins @chucktodd. Tune in to @MSNBC! https://t.co/kCSAu26XOO'
842157030286663680,2017-03-15 23:34:17,121,"b'We have a responsibility to do big things, tackle the tough issues, and keep our word. #RepealAndReplace https://t.co/f3y6LtusU3'"
842153483172106241,2017-03-15 23:20:11,52,b'Hey @HurdOnTheHill and @RepBetoORourke\xe2\x80\xa6are you guys back in DC yet? It\xe2\x80\x99s about time for votes. #BipartisanRoadTrip https://t.co/8SqBD1y3nN'
842147021284761601,2017-03-15 22:54:30,117,b'We are on the verge of ending the #Obamacare nightmare and making historic conservative reforms. #RepealAndReplace https://t.co/Iaioj9SaKN'
842145519652765696,2017-03-15 22:48:32,22,b'RT @cathymcmorris: Tune in: the @HouseGOP Leadership Press Conference is happening now: https://t.co/wU2m7SwcWu'
842144181472620545,2017-03-15 22:43:13,21,b'HAPPENING NOW \xe2\x86\x92 @HouseGOP Weekly Leadership Press Conference. https://t.co/RrNzrxPmYU'
842137720021483520,2017-03-15 22:17:33,56,b'Republicans will keep our promise to #RepealANDReplace #Obamacare. Tune in live at 6:30pm ET to learn more. https://t.co/RrNzrxPmYU'
842129791235022850,2017-03-15 21:46:02,100,"b""Tomorrow, you are invited to join a tradition started by President Reagan and Speaker O'Neill. https://t.co/kaLRMahw8s #FriendsOfIreland\xf0\x9f\x8d\x80"""
842120943656919042,2017-03-15 21:10:53,57,b'Advocates of free market principles &amp; limited government agree\xe2\x86\x92 This is 1st major step toward repealing #Obamacare. https://t.co/SKOfs8SJXT'
842116621271457795,2017-03-15 20:53:42,56,b'RT @TheLeadCNN: .@SpeakerRyan: GOP health care bill goal is to give everyone access to affordable coverage if they choose to have it https:\xe2\x80\xa6'
842106280013619200,2017-03-15 20:12:37,131,"b'Good Q from @MariaBartiromo: ""Would you consider giving #Medicaid back to states?""\nA: Yes. That\'s exactly what our\xe2\x80\xa6 https://t.co/Z5bm2nSSTP'"
842099218730909698,2017-03-15 19:44:33,107,"b'As @VP Pence says, \xe2\x80\x98We are in the promise-keeping business.\xe2\x80\x99 We will #RepealAndReplace https://t.co/xKSo2UzvLx'"
842088974508269569,2017-03-15 19:03:51,146,"b'Instead of more mandates, Americans should have freedom and flexibility in choosing a health care plan.\xe2\x80\xa6 https://t.co/wRzc0vl37a'"
842071602330251268,2017-03-15 17:54:49,60,b'Here are 4 ways the American Health Care Act is better than our last #repeal bill. Hint: #repealANDreplace. https://t.co/MXAvQVgO1h'
842069656726835200,2017-03-15 17:47:05,206,"b'RT @RepSeanDuffy: Obamacare was built on broken promises and lies. There is a #betterway to reform healthcare, so that costs go down &amp; flex\xe2\x80\xa6'"
842063744641425408,2017-03-15 17:23:36,90,b'You deserve a health care system that prioritizes consumer choice and innovation over government mandates. https://t.co/SKOfs8SJXT'
842059869322653698,2017-03-15 17:08:12,32,"b'RT @FoxNewsSunday: This #FNS, Chris sits down for a Sunday exclusive with @SpeakerRyan. https://t.co/rz5nJ1udFi'"
842056019069030401,2017-03-15 16:52:54,103,b'RT @FoxBusiness: .@SpeakerRyan to @MariaBartiromo: The GOP health care plan turns medicaid over to the states. https://t.co/VDFzTyXRxB'
842051548368756740,2017-03-15 16:35:08,66,"b""RT @WaysandMeansGOP: Obamacare's failures continue to hurt families and small business across the country. We have a #BetterWay. https://t.\xe2\x80\xa6"""
842047902889476096,2017-03-15 16:20:39,50,b'RT @RepTomGraves: .@POTUS healthcare plan has 3 steps. Here are a few things accomplished by step 1. #AHCA #RepealAndReplace https://t.co/H\xe2\x80\xa6'
842044092326531075,2017-03-15 16:05:30,35,b'RT @RepDLamborn: There is a clear pathway forward for our country in a post-Obamacare United States. https://t.co/CXlwdfUKMJ'
842033945004912641,2017-03-15 15:25:11,108,b'We are repealing #Obamacare &amp; replacing it w/ long-standing conservative policies that restore power to the states. https://t.co/IZizt2plGh'
842027272769028101,2017-03-15 14:58:40,32,"b'RT @HouseSmallBiz: ""The #ACA has been a huge, no-win headache for the biz community. Its been 6 years. We gave it a shot."" - @GeneMarks htt\xe2\x80\xa6'"
842022590705225729,2017-03-15 14:40:04,146,b'BREAKING \xe2\x86\x92 A broad coalition of leading conservative groups just endorsed our bill to #RepealAndReplace Obamacare.\xe2\x80\xa6 https://t.co/zToPTpNPw6'
842018393813327872,2017-03-15 14:23:23,27,"b'Thanks for taking my request, @HurdOnTheHill. Keep it up! https://t.co/YeEMdG4Q8B'"
842008572871434245,2017-03-15 13:44:22,93,"b'Crafting the American Health Care Act has been a bottom-up, inclusive process that has lasted over a year. We must\xe2\x80\xa6 https://t.co/zcg0MA41Yj'"
842003634523115524,2017-03-15 13:24:44,89,"b'RT @MorningsMaria: .@SpeakerRyan with @MariaBartiromo moments ago, ""We have to get tax reform if we want to get economic growth."" #taxrefor\xe2\x80\xa6'"
842000183600812032,2017-03-15 13:11:02,215,"b'RT @IngrahamAngle: Tune into The Laura Ingraham Show now, @SpeakerRyan is on the program this morning!'"
841993841326592001,2017-03-15 12:45:49,55,"b'RT @MorningsMaria: .@SpeakerRyan ""We are actually on schedule...yes its aggressive...we made promises to what we would do to solve those pr\xe2\x80\xa6'"
841992614543011840,2017-03-15 12:40:57,32,"b'RT @MorningsMaria: Right now on @MorningsMaria, @SpeakerRyan saying, ""We had a plan, we have a plan and we are moving this plan."" #HealthCa\xe2\x80\xa6'"
841981274172583936,2017-03-15 11:55:53,43,"b'Joining @mariabartiromo at 8:00am ET to talk about conservative health reforms for more choice and access to quality, affordable care.'"
841973685066047488,2017-03-15 11:25:44,131,"b'We want to replace #Obamacare, which is a government-run program, with market competition, where people get to do w\xe2\x80\xa6 https://t.co/pJr8CXBIKk'"
841967336802402306,2017-03-15 11:00:30,49,b'RT @MariaBartiromo: This morning join us live @MorningsMaria @FoxBusiness @SpeakerRyan 8am ET. #Obamacare #GOP https://t.co/gs7EeCBgTR'
841819596059435009,2017-03-15 01:13:26,125,"b'As a governing party, we have an obligation to keep our promises &amp; pass the reforms we told people we would pass.\xe2\x80\xa6 https://t.co/llGgOOODWe'"
841803532495949825,2017-03-15 00:09:36,119,"b'#Obamacare has proven that government-mandated coverage does not equal access to care, &amp; now the law is collapsing. https://t.co/HaXpjlxFle'"
841788224880144384,2017-03-14 23:08:47,187,"b'RT @FoxNews: .@SpeakerRyan: \xe2\x80\x9cWe have to write this in such a way that it can\xe2\x80\x99t get filibustered, that it can pass with 51 votes in the Sena\xe2\x80\xa6'"
841787372018774020,2017-03-14 23:05:23,110,b'RT @FoxNews: .@SpeakerRyan: We want patient centered healthcare. #First100 https://t.co/iOSIPFAEL3'
841780931027472386,2017-03-14 22:39:48,48,b'I will be on #First100 with @MarthaMacCallum at 7pm ET on @FoxNews. #RepealAndReplace'
841760558760230912,2017-03-14 21:18:51,179,b'Our plan is about giving people more choices &amp; better access to plans they want &amp; can afford. When people have more\xe2\x80\xa6 https://t.co/xe61NcIPWf'
841756379044032512,2017-03-14 21:02:14,56,b'RT @SteveScalise: Repealing &amp; Replacing Obamacare is a 3-step process.\n#1 Reconciliation\n#2 Administrative action\n#3 Additional legislation\xe2\x80\xa6'
841752545798307845,2017-03-14 20:47:00,62,"b'RT @RepKevinBrady: If you want to see more state and personal control of health care, this is the bill to do it. #AHCA \xe2\x9e\xa1\xef\xb8\x8fhttps://t.co/60NRx\xe2\x80\xa6'"
841748615332810752,2017-03-14 20:31:23,1446,b'RT @VP: Rising premiums and plummeting choices signal Obamacare is collapsing\xe2\x80\x94and the American people know it. Obamacare has failed and it\xe2\x80\xa6'
841746884238688260,2017-03-14 20:24:30,43,"b'RT @CongressmanHice: With health care reform in the news so much lately, I encourage everyone in #GA10 to #readthebill &amp; take the survey: h\xe2\x80\xa6'"
841743012405293057,2017-03-14 20:09:07,52,b'RT @RepMullin: Americans should be able to buy a plan they want &amp; can afford. The #AHCA delivers lower premiums &amp; more choices across the b\xe2\x80\xa6'
841739214794461187,2017-03-14 19:54:02,104,"b""RT @FoxNews: TONIGHT: @SpeakerRyan talks to @marthamaccallum on 'The First 100 Days.' Tune in at 7p ET to Fox News Channel. #First100 https\xe2\x80\xa6"""
841734057822191626,2017-03-14 19:33:32,45,"b'RT @WaysandMeansGOP: Our #BetterWay tax reform would make the U.S. ""more competitive allow U.S. semiconductor companies to grow, innovate,\xe2\x80\xa6'"
841730319908765696,2017-03-14 19:18:41,123,b'RT @GOPLeader: #Obamacare is in a death spiral. Our plan:\n\xe2\x9c\x85 Cuts taxes $880 bil\n\xe2\x9c\x85 Lowers premiums by 10%\n\xe2\x9c\x85 Reduces deficit by $337 bil http\xe2\x80\xa6'
841711553615450116,2017-03-14 18:04:07,256,"b""Don't forget: #Obamacare is in the middle of a collapse. \n\xe2\x86\x92 5 states have 1 insurer left. \n\xe2\x86\x92 Over 1,000 counties ha\xe2\x80\xa6 https://t.co/qMP29nHJKf"""
841707722311626752,2017-03-14 17:48:53,118,"b""RT @RepHartzler: For too long, Obamacare has caused high premiums and dismal coverage. It's hurting Americans all over! We need to #RepealA\xe2\x80\xa6"""
841698156765184004,2017-03-14 17:10:53,114,b'Conservatives have long advocated for expanding Health Savings Accounts (HSAs) to help Americans afford health insu\xe2\x80\xa6 https://t.co/tt4GQUrZa6'
841696744937312257,2017-03-14 17:05:16,76,"b""RT @PeterRoskam: In case you missed it, here's my reaction to the #CBO report on @FoxNews yesterday. It's misleading to only look at one pi\xe2\x80\xa6"""
841652696176304132,2017-03-14 14:10:14,217,b'Capitol Hill is open for sledding. Stay safe! https://t.co/E01lbTIFGr https://t.co/0hxSZauxEj'
841647121266814979,2017-03-14 13:48:05,31,"b'RT @RepSmucker: ""We need to have a stable transition to conservative health care reform,"" says @SpeakerRyan. I agree. It\'s one of my priori\xe2\x80\xa6'"
841643205040967681,2017-03-14 13:32:31,76,"b""RT @WaysandMeansGOP: We're delivering on our promise: The #AHCA Lowers Premiums, Increases Choices. https://t.co/z4ZUUTdP4h https://t.co/4X\xe2\x80\xa6"""
841639199556194304,2017-03-14 13:16:36,34,"b'RT @RepLarryBucshon: ICYMI: ""Dr. Bucshon\xe2\x80\x99s Statement on AHCA CBO Report"" -&gt; https://t.co/DWaa0q6w68. https://t.co/Ano0lMtYb5'"
841635248429514754,2017-03-14 13:00:54,54,"b'RT @RepByrne: Our efforts to #RepealAndReplace #Obamacare will lower premiums, reduce the deficit, cut taxes, &amp; increase health care choice\xe2\x80\xa6'"
841465993864056834,2017-03-14 01:48:21,206,b'#Obamacare is collapsing. Our plan:\n\xe2\x9c\x85 Lowers premiums by 10%\n\xe2\x9c\x85 Reduces deficit by $337 bil\n\xe2\x9c\x85 Cuts taxes $880 bil\nhttps://t.co/HaXpjlxFle'
841461639048286208,2017-03-14 01:31:03,52,b'RT @RepDianeBlack: .@HouseBudgetGOP is unified in our goal of repealing &amp; replacing #Obamacare. Watch my remarks from last Friday after my\xe2\x80\xa6'
841457819916337152,2017-03-14 01:15:52,156,b'RT @FoxNews: .@SpeakerRyan: \xe2\x80\x9cPut this against the backdrop that #ObamaCare\xe2\x80\x99s collapsing\xe2\x80\xa6[#AHCA] compared to the status quo is far better.\xe2\x80\x9d\xe2\x80\xa6'
841453994774007808,2017-03-14 01:00:40,44,"b'RT @PatTiberi: Key Points: AHCA Lowers Premiums, Increases Choices https://t.co/RuTCCTzAbs'"
841450166834085892,2017-03-14 00:45:27,22,"b""RT @HouseCommerce: Chairman @repgregwalden's statement on @USCBO's score of the American Health Care Act &gt;&gt; https://t.co/efhyox1jgk"""
841446336729882624,2017-03-14 00:30:14,87,b'RT @housebudgetGOP: Statement from House Budget Committee Chairman @RepDianeBlack on CBO Score https://t.co/xroQNflQfV https://t.co/j6GUu7x\xe2\x80\xa6'
841424283956060161,2017-03-13 23:02:36,169,"b'The American Health Care Act lowers premiums, stabilizes the market, and gives people more choice and freedom.\xe2\x80\xa6 https://t.co/twSCJfb829'"
841405651922358272,2017-03-13 21:48:34,225,"b""Here's the key point: The American Health Care Act will lower premiums &amp; increase choices for hardworking Americans. https://t.co/HaXpjlxFle"""
841388103529058304,2017-03-13 20:38:50,454,"b'CBO report confirms it \xe2\x86\x92 American Health Care Act will lower premiums &amp; improve access to quality, affordable care.\xe2\x80\xa6 https://t.co/AOJjaiQ8Ki'"
841378612603424769,2017-03-13 20:01:07,58,"b""RT @MikeKellyPA: Glad to join America's News HQ on Sat. to make the case for the American Health Care Act as Phase 1 of the #RepealAndRepla\xe2\x80\xa6"""
841374629839138817,2017-03-13 19:45:18,67,b'RT @RepMarthaRoby: We promised to #RepealAndReplace Obamacare w/ reforms that work. The first step in that process is underway --&gt; https://\xe2\x80\xa6'
841370749906624513,2017-03-13 19:29:53,23,"b""RT @RepJasonLewis: Let's talk about healthcare. Check out the video hosted over at my facebook https://t.co/wvJQqzI7uq to see how I'm worki\xe2\x80\xa6"""
841366763690438659,2017-03-13 19:14:02,55,"b""RT @BretBaier: Don't miss @SpeakerRyan tonight on #SpecialReport on @FoxNews https://t.co/51BiMv4pkL"""
841361693666099200,2017-03-13 18:53:54,46,"b'RT @WaysandMeansGOP: #Obamacare is a Washington-driven system built on higher spending, higher taxes, and onerous mandates. https://t.co/Zi\xe2\x80\xa6'"
841354494378164227,2017-03-13 18:25:17,47,"b""RT @LamarSmithTX21: House Republicans' step-by-step plan to give Americans access to truly affordable, quality health coverage - https://t.\xe2\x80\xa6"""
841311522722861061,2017-03-13 15:34:32,253,"b""We haven't overhauled our antiquated tax code in more than three decades. It's time to seize this moment. https://t.co/n3elABlfft"""
841286919199817734,2017-03-13 13:56:46,251,"b'Last month, Pres. Trump laid out 5 core principles to guide Congress as we move to create a better health care syst\xe2\x80\xa6 https://t.co/M30b4iZbqH'"
841282274335297536,2017-03-13 13:38:19,869,"b""RT @newtgingrich: Bring out a bill, go to markups, allow amendments-this is the legislative process &amp; it's what #GOP is doing https://t.co/\xe2\x80\xa6"""
841273329130622976,2017-03-13 13:02:46,110,b'It is our job to create a system where people have universal access to affordable health care coverage. https://t.co/J28S8rboGO'
841259283446693890,2017-03-13 12:06:57,32,b'RT @RepSmucker: The American Health Care Act will protect people with pre-existing conditions. Watch @SpeakerRyan explain how. #AHCA https:\xe2\x80\xa6'
840987525040734208,2017-03-12 18:07:05,126,b'Everything you need to know about the timeline to #Repeal And Replace #Obamacare by @HouseGOP can be found here: https://t.co/b0wo3YYI3O'
840976994196160512,2017-03-12 17:25:14,99,"b'The American Health Care Act is part of our 3-pronged approach to enact a truly affordable, patient-centered system. https://t.co/cTgBC8R1sY'"
840968269574090752,2017-03-12 16:50:34,124,b'Questions about the American Health Care Act? We\xe2\x80\x99ve answered some of them here: https://t.co/PRtSgtIbEa'
840958629717114886,2017-03-12 16:12:16,69,"b""RT @FaceTheNation: This week's full interview with @SpeakerRyan https://t.co/fqLEMKeXgM"""
840947748736237570,2017-03-12 15:29:02,119,"b'#RepealAndReplace requires a 3-pronged approach. American Health Care Act is step one. With it, the #Obamacare nigh\xe2\x80\xa6 https://t.co/gGF3VGCNWA'"
840937332186468353,2017-03-12 14:47:38,44,"b""RT @FaceTheNation: .@SpeakerRyan says the beautiful thing about this plan that we're proposing is it's more freedom. It's more choices. It'\xe2\x80\xa6"""
840935919268044800,2017-03-12 14:42:01,66,"b'RT @FaceTheNation: @SpeakerRyan on AHCA critics: ""They\'d like to see us continue make Americans buy what we say they should buy. We don\'t a\xe2\x80\xa6'"
840935063676162048,2017-03-12 14:38:37,63,"b""RT @FaceTheNation: .@SpeakerRyan says we made a promise to the people who elected us we would repeal and replace this law. And now we're ke\xe2\x80\xa6"""
840933901904285698,2017-03-12 14:34:00,95,"b'RT @FaceTheNation: Obamacare is collapsing. If we just did nothing, we would see a further collapse of the health insurance markets. - @Spe\xe2\x80\xa6'"
840925121569255424,2017-03-12 13:59:07,40,"b'RT @RepSmucker: We need a competitive health care marketplace. ""The patient is the nucleus of the health care system,"" says @SpeakerRyan. #\xe2\x80\xa6'"
840919687429005312,2017-03-12 13:37:31,201,b'RT @FoxNewsResearch: Closer Look \xe2\x86\x92The three-step approach @SpeakerRyan and Republican leaders want to take in their efforts to repeal and r\xe2\x80\xa6'
840749780871610368,2017-03-12 02:22:22,176,b'The American Health Care Act is built on reforms that conservatives have been pursuing for decades. https://t.co/xZu9zpEW2G #ReadTheBill'
840718228322045952,2017-03-12 00:17:00,216,b'We are doing what we said we would do: #RepealAndReplace. https://t.co/2Vonn9Tz5k'
